"venue_short","sport_id","league_abbrev","team_id","spring_league_id","active_sw","division","mlb_org_brief","season","first_year_of_play","state","name_short","bis_team_code","venue_id","name_display_short","name_display_long","name_display_brief","sport_code_name","spring_league","league","division_id","sport_code","time_zone_num","mlb_org","name_display_full","all_star_sw","division_abbrev","name","home_opener","phone_number","address_zip","time_zone_text","venue_name","division_full","franchise_code","city","time_zone_alt","address_state","name_abbrev","store_url","file_code","address_line3","address_line2","address_province","mlb_org_id","address_line1","spring_league_full","spring_league_abbrev","last_year_of_play","address","league_full","address_country","base_url","time_zone","address_city","team_code","mlb_org_abbrev","address_intl","time_zone_generic","website_url","sport_code_display","home_opener_time","mlb_org_short","league_id"
"","51","","900","","N","","","2012","2005","","Romania","","401","Romania","Romania","Romania","INT","","","","int","","","Romania","N","","Romania","","","","","TBD","","","United States","America/New_York","","ROU","","t900","","","","","","","","2023","","","","","ET","","rou","","","ET","","International Baseball","","",""
"","14","SAL","432","","Y","S","Braves","2012","2003","GA","Rome","","2851","Rome","Rome Braves","Braves","A(Full)","","SAL","238","afx","","Atlanta Braves","Rome Braves","N","SALS","Braves","2012-04-12T00:00:00","","30161","","State Mutual Stadium","South Atlantic League Southern","","Rome","America/New_York","GA","ROM","","t432","","","","144","755 Braves Blvd.","","","2023","755 Braves Blvd.&#xa;Rome, GA  30161","South Atlantic League","USA","","ET","Rome","rom","ATL","N","ET","","Class A","7:00:00 PM","Atlanta","116"
"","11","PCL","102","","Y","AS","Rangers","2012","2000","TX","Round Rock","","2528","Round Rock","Round Rock Express","Express","AAA","","PCL","234","aaa","","Texas Rangers","Round Rock Express","N","PCLAS","Express","2012-04-13T00:00:00","","78665","","The Dell Diamond","Pacific Coast League American Southern","","Round Rock","America/Chicago","TX","RR","","t102","","","","140","3400 East Palm Valley Blvd.","","","2023","3400 East Palm Valley Blvd.&#xa;Round Rock, TX  78665","Pacific Coast League","USA","","CT","Round Rock","rre","TEX","N","CT","","Triple-A","8:05:00 PM","Texas","112"
"","51","","901","","N","","","2012","2005","","Russia","","401","Russia","Russia","Russia","INT","","","","int","","","Russia","N","","Russia","","","","","TBD","","","United States","America/New_York","","RUS","","t901","","","","","","","","2023","","","","","ET","","rus","","","ET","","International Baseball","","",""
"","510","","3203","","Y","","","2012","2008","","Russia","","401","Russia","Russia","Russia","16U","","","","nas","","","Russia","N","","Russia","","","","","TBD","","","United States","America/New_York","","RUS","","t3203","","","","","","","","2012","","","","","ET","","rus","","","ET","","International Baseball (16 and under)","","",""
"","51","","902","","N","","","2012","2005","","Rwanda","","401","Rwanda","Rwanda","Rwanda","INT","","","","int","","","Rwanda","N","","Rwanda","","","","","TBD","","","United States","America/New_York","","RWA","","t902","","","","","","","","2023","","","","","ET","","rwa","","","ET","","International Baseball","","",""
"","11","PCL","105","","Y","PS","Athletics","2012","2000","CA","Sacramento","","2529","Sacramento","Sacramento River Cats","River Cats","AAA","","PCL","233","aaa","","Oakland Athletics","Sacramento River Cats","N","PCLPS","River Cats","2012-04-13T00:00:00","","95691","","Raley Field","Pacific Coast League Pacific Southern","","Sacramento","America/Los_Angeles","CA","SAC","","t105","","","","133","400 Ballpark Drive","","","2023","400 Ballpark Drive&#xa;Sacramento, CA  95691","Pacific Coast League","USA","","PT","Sacramento","src","OAK","N","PT","","Triple-A","10:05:00 PM","Oakland","112"
"","51","","903","","N","","","2012","2005","","Saint Kitts and Nevis","","401","Saint Kitts and Nevis","Saint Kitts and Nevis","St. Kitts and Nevis","INT","","","","int","","","Saint Kitts and Nevis","N","","St. Kitts and Nevis","","","","","TBD","","","United States","America/New_York","","SKN","","t903","","","","","","","","2023","","","","","ET","","skn","","","ET","","International Baseball","","",""
"","22","CBB","2291","","Y","","OOC","2012","2008","","Saint Louis","","401","Saint Louis","Saint Louis Billikens","Billikens","College","","CBB","","bbc","","Office of the Commissioner","Saint Louis Billikens","N","","Billikens","","","","","TBD","","","United States","America/New_York","","STL","","t2291","","","","11","","","","2023","","College Baseball","","","ET","","slb","OOC","","ET","","College Baseball","","OOC","107"
"","51","","904","","N","","","2012","2005","","Saint Lucia","","401","Saint Lucia","Saint Lucia","Saint Lucia","INT","","","","int","","","Saint Lucia","N","","Saint Lucia","","","","","TBD","","","United States","America/New_York","","LCA","","t904","","","","","","","","2023","","","","","ET","","lca","","","ET","","International Baseball","","",""
"","51","","905","","N","","","2012","2005","","Saint Vincent and the Grenadines","","401","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines","St.Vincent-Grenadine","INT","","","","int","","","Saint Vincent and the Grenadines","N","","St.Vincent-Grenadine","","","","","TBD","","","United States","America/New_York","","VIN","","t905","","","","","","","","2023","","","","","ET","","vin","","","ET","","International Baseball","","",""
"","15","NOR","578","","N","W","Giants","2012","1997","OR","Salem-Keizer","","2859","Salem-Keizer","Salem-Keizer Volcanoes","Volcanoes","A(Short)","","NOR","227","asx","","San Francisco Giants","Salem-Keizer Volcanoes","N","NORW","Volcanoes","2012-06-15T00:00:00","","97303","","Volcanoes Stadium","Northwest League West","","Keizer","","OR","SK","","t578","","","","137","6700 Field of Dreams Way N. E.","","","2020","6700 Field of Dreams Way N. E.&#xa;Keizer, OR  97303","Northwest League","USA","","PT","Keizer","skv","SF","N","PT","","Class A Short Season","10:05:00 PM","San Francisco","126"
"","13","CAR","414","","Y","S","Red Sox","2012","1957","VA","Salem","","2840","Salem","Salem Red Sox","Red Sox","A(Adv)","","CAR","211","afa","","Boston Red Sox","Salem Red Sox","N","CARS","Red Sox","2012-04-13T00:00:00","","24153","","Salem Memorial Baseball Stadium","Carolina League Southern","","Salem","America/New_York","VA","SAL","","t414","","","","111","1004 Texas Street","","","2023","1004 Texas Street&#xa;Salem, VA  24153","Carolina League","USA","","ET","Salem","sal","BOS","N","ET","","Class A Advanced","7:05:00 PM","Boston","122"
"","22","CBB","3984","","Y","","","2012","2010","","Salisbury","","401","Salisbury","Salisbury University Sea Gulls","Sea Gulls","College","","CBB","","bbc","","","Salisbury University Sea Gulls","N","","Sea Gulls","","","","","TBD","","","United States","America/New_York","","","","t3984","","","","","","","","2014","","College Baseball","","","ET","","sal","","","ET","","College Baseball","","","107"
"","11","PCL","561","","Y","PN","Angels","2012","1994","UT","Salt Lake","","2772","Salt Lake","Salt Lake Bees","Bees","AAA","","PCL","231","aaa","","Los Angeles Angels","Salt Lake Bees","N","PCLPN","Bees","2012-04-13T00:00:00","","84115","","Spring Mobile Ballpark","Pacific Coast League Pacific Northern","","Salt Lake City","America/Denver","UT","SL","","t561","","","","108","77 West 1300 South","","","2023","77 West 1300 South&#xa;Salt Lake City, UT  84115","Pacific Coast League","USA","","MT","Salt Lake City","slc","LAA","N","MT","","Triple-A","8:35:00 PM","LA Angels","112"
"","17","AFL","527","","Y","E","OOC","2012","1992","AZ","Salt River","","4249","Salt River","Salt River Rafters","Rafters","WIN","","AFL","251","win","","Office of the Commissioner","Salt River Rafters","N","AFLE","Rafters","2012-10-09T00:00:00","(602) 462-6561","85256","","Salt River Fields at Talking Stick","Arizona Fall League East","","Scottsdale","America/Phoenix","AZ","SRR","","t527","","7555 N. Pima Road","","11","Salt River Fields at Talking Stick","","","2023","Salt River Fields at Talking Stick&#xa;7555 N. Pima Road&#xa;Scottsdale, AZ  85256","Arizona Fall League","USA","","MST","Scottsdale","srr","OOC","N","MST","","Winter Leagues","9:35:00 PM","OOC","119"
"","51","","906","","N","","","2012","2005","","Samoa","","401","Samoa","Samoa","Samoa","INT","","","","int","","","Samoa","N","","Samoa","","","","","TBD","","","United States","America/New_York","","SAM","","t906","","","","","","","","2023","","","","","ET","","sam","","","ET","","International Baseball","","",""
"","12","TEX","510","","Y","S","Padres","2012","1946","TX","San Antonio","","2818","San Antonio","San Antonio Missions","Missions","AA","","TEX","242","aax","","San Diego Padres","San Antonio Missions","N","TEXS","Missions","2012-04-05T00:00:00","","78227","","Nelson W. Wolff Municipal Stadium","Texas League South","","San Antonio","America/Chicago","TX","SA","","t510","","","","135","5757 US Hwy 90 West","","","2023","5757 US Hwy 90 West&#xa;San Antonio, TX  78227","Texas League","USA","","CT","San Antonio","san","SD","N","CT","","Double-A","8:05:00 PM","San Diego","109"
"","1","NL","135","114","Y","W","Padres","2012","1968","CA","San Diego","SD","2680","San Diego","San Diego Padres","Padres","MLB","CL","NL","203","mlb","","San Diego Padres","San Diego Padres","N","NLW","Padres","2012-04-05T00:00:00","(619) 795-5000","92101","","Petco Park","National League West","SDN","San Diego","America/Los_Angeles","CA","SD","","sd","","","","135","100 Park Boulevard","Cactus League","CL","2023","100 Park Boulevard&#xa;San Diego, CA  92101","National League","","","PT","San Diego","sdn","SD","N","PT","","Major League Baseball","7:05:00 PM","San Diego","104"
"","22","CBB","415","","Y","","OOC","2012","2005","AZ","San Diego State","","4249","San Diego State","San Diego State Aztecs","Aztecs","College","","CBB","","bbc","","Office of the Commissioner","San Diego State Aztecs","N","","Aztecs","","(602) 462-6561","85256","","Salt River Fields at Talking Stick","","","Scottsdale","America/Phoenix","AZ","SDSU","","t415","","7555 N. Pima Road","","11","Salt River Fields at Talking Stick","","","2023","Salt River Fields at Talking Stick&#xa;7555 N. Pima Road&#xa;Scottsdale, AZ  85256","College Baseball","USA","","MST","Scottsdale","sds","OOC","N","MST","","College Baseball","","OOC","107"
"","1","NL","137","114","Y","W","Giants","2012","1883","CA","San Francisco","SF","2395","San Francisco","San Francisco Giants","Giants","MLB","CL","NL","203","mlb","","San Francisco Giants","San Francisco Giants","N","NLW","Giants","2012-04-13T00:00:00","(415) 972-2000","94107","","AT&T Park","National League West","TRN","San Francisco","America/Los_Angeles","CA","SF","","sf","","","","137","24 Willie Mays Plaza","Cactus League","CL","2023","24 Willie Mays Plaza&#xa;San Francisco, CA  94107","National League","","","PT","San Francisco","sfn","SF","N","PT","","Major League Baseball","4:35:00 PM","San Francisco","104"
"","13","CAL","476","","Y","N","Giants","2012","1947","CA","San Jose","","2815","San Jose","San Jose Giants","Giants","A(Adv)","","CAL","208","afa","","San Francisco Giants","San Jose Giants","N","CALN","Giants","2012-04-12T00:00:00","","95112","","Municipal Stadium","California League North","","San Jose","America/Los_Angeles","CA","SJ","","t476","","","","137","588 E. Alma Avenue","","","2023","588 E. Alma Avenue&#xa;San Jose, CA  95112","California League","USA","","PT","San Jose","sjg","SF","N","PT","","Class A Advanced","10:00:00 PM","San Francisco","110"
"","51","","907","","N","","","2012","2005","","San Marino","","401","San Marino","San Marino","San Marino","INT","","","","int","","","San Marino","N","","San Marino","","","","","TBD","","","United States","America/New_York","","SMR","","t907","","","","","","","","2023","","","","","ET","","smr","","","ET","","International Baseball","","",""
"","51","","908","","N","","","2012","2005","","Sao Tome and Principe","","401","Sao Tome and Principe","Sao Tome and Principe","Sao Tome-Principe","INT","","","","int","","","Sao Tome and Principe","N","","Sao Tome-Principe","","","","","TBD","","","United States","America/New_York","","STP","","t908","","","","","","","","2023","","","","","ET","","stp","","","ET","","International Baseball","","",""
"","11","MEX","502","","Y","N","OOC","2012","1960","MX","Saltillo","","2953","Saltillo","Saraperos de Saltillo","Saraperos","AAA","","MEX","222","aaa","","Office of the Commissioner","Saraperos de Saltillo","N","MEXN","Saraperos","2012-03-18T00:00:00","","","","Parque Francisco I. Madero","Mexican League Norte","","Saltillo","America/Chicago","","SLT","","t502","","","Coahuila","11","Doctor Jesus Valdez Sanchez Zona","","","2023","Doctor Jesus Valdez Sanchez Zona&#xa;Saltillo, Coahuila, Mexico","Mexican League","Mexico","","CT","Saltillo","slt","OOC","Y","CT","","Triple-A","7:00:00 PM","OOC","125"
"","51","","909","","N","","","2012","2005","","Saudi Arabia","","401","Saudi Arabia","Saudi Arabia","Saudi Arabia","INT","","","","int","","","Saudi Arabia","N","","Saudi Arabia","","","","","TBD","","","United States","America/New_York","","KSA","","t909","","","","","","","","2023","","","","","ET","","ksa","","","ET","","International Baseball","","",""
"","14","SAL","543","","N","S","Mets","2012","1946","GA","Savannah","","2778","Savannah","Savannah Sand Gnats","Sand Gnats","A(Full)","","SAL","238","afx","","New York Mets","Savannah Sand Gnats","N","SALS","Sand Gnats","2012-04-05T00:00:00","","31404","","Grayson Stadium","South Atlantic League Southern","","Savannah","America/New_York","GA","SAV","","t543","","","","121","1401 E. Victory Dr.","","","2015","1401 E. Victory Dr.&#xa;Savannah, GA  31404","South Atlantic League","USA","","ET","Savannah","sav","NYM","N","ET","","Class A","7:05:00 PM","NY Mets","116"
"","17","AFL","544","","Y","E","OOC","2012","1992","AZ","Scottsdale","","2532","Scottsdale","Scottsdale Scorpions","Scorpions","WIN","","AFL","251","win","","Office of the Commissioner","Scottsdale Scorpions","N","AFLE","Scorpions","2012-10-10T00:00:00","(480) 312-2586","85251","","Scottsdale Stadium","Arizona Fall League East","","Scottsdale","America/Phoenix","AZ","SCO","","t544","","7408 East Osborn Road","","11","Scottsdale Stadium","","","2023","Scottsdale Stadium&#xa;7408 East Osborn Road&#xa;Scottsdale, AZ  85251","Arizona Fall League","USA","","MST","Scottsdale","sco","OOC","N","MST","","Winter Leagues","9:35:00 PM","OOC","119"
"","11","INT","531","","Y","N","Yankees","2012","1989","NY","Scranton/WB","","2773","Scranton/WB","Scranton/Wilkes-Barre Yankees","Yankees","AAA","","INT","219","aaa","","New York Yankees","Scranton/Wilkes-Barre Yankees","N","INTN","Yankees","2012-04-14T00:00:00","","14608","","Frontier Field","International League North","","Rochester","America/New_York","NY","SWB","","t531","","","","147","One Morrie Silver Way","","","2023","One Morrie Silver Way&#xa;Rochester, NY  14608","International League","USA","","ET","Rochester","swb","NYY","N","ET","","Triple-A","4:00:00 PM","NY Yankees","117"
"","1","AL","136","114","Y","W","Mariners","2012","1977","WA","Seattle","SEA","680","Seattle","Seattle Mariners","Mariners","MLB","CL","AL","200","mlb","","Seattle Mariners","Seattle Mariners","N","ALW","Mariners","2012-04-13T00:00:00","(206) 346-4000","98104","","Safeco Field","American League West","SEA","Seattle","America/Los_Angeles","WA","SEA","","sea","","","","136","P.O. Box 4100","Cactus League","CL","2023","P.O. Box 4100&#xa;Seattle, WA  98104","American League","","","PT","Seattle","sea","SEA","N","PT","","Major League Baseball","10:10:00 PM","Seattle","103"
"","22","CBB","4504","","N","","OOC","2012","2012","","Seattle","","401","Seattle","Seattle Redhawks","Redhawks","College","","CBB","","bbc","","Office of the Commissioner","Seattle Redhawks","N","","Redhawks","","","","","TBD","","","United States","America/New_York","","SU","","t4504","","","","11","","","","2013","","College Baseball","","","ET","","sur","OOC","","ET","","College Baseball","","OOC","107"
"","17","","4087","","N","","OOC","2012","2010","","San Juan","","401","San Juan","Senadores de San Juan","San Juan","WIN","","","","win","","Office of the Commissioner","Senadores de San Juan","N","","San Juan","","","","","TBD","","","United States","America/New_York","","SJU","","t4087","","","","11","","","","2014","","","","","ET","","sju","OOC","","ET","","Winter Leagues","","OOC",""
"","51","","910","","N","","","2012","2005","","Senegal","","401","Senegal","Senegal","Senegal","INT","","","","int","","","Senegal","N","","Senegal","","","","","TBD","","","United States","America/New_York","","SEN","","t910","","","","","","","","2023","","","","","ET","","sen","","","ET","","International Baseball","","",""
"","51","","911","","N","","","2012","2005","","Seychelles","","401","Seychelles","Seychelles","Seychelles","INT","","","","int","","","Seychelles","N","","Seychelles","","","","","TBD","","","United States","America/New_York","","SEY","","t911","","","","","","","","2023","","","","","ET","","sey","","","ET","","International Baseball","","",""
"","51","","912","","N","","","2012","2005","","Sierra Leone","","401","Sierra Leone","Sierra Leone","Sierra Leone","INT","","","","int","","","Sierra Leone","N","","Sierra Leone","","","","","TBD","","","United States","America/New_York","","SLE","","t912","","","","","","","","2023","","","","","ET","","sle","","","ET","","International Baseball","","",""
"","51","","913","","N","","","2012","2005","","Singapore","","401","Singapore","Singapore","Singapore","INT","","","","int","","","Singapore","N","","Singapore","","","","","TBD","","","United States","America/New_York","","SIN","","t913","","","","","","","","2023","","","","","ET","","sin","","","ET","","International Baseball","","",""
"","51","","914","","N","","","2012","2005","","Slovakia","","401","Slovakia","Slovakia","Slovakia","INT","","","","int","","","Slovakia","N","","Slovakia","","","","","TBD","","","United States","America/New_York","","SVK","","t914","","","","","","","","2023","","","","","ET","","svk","","","ET","","International Baseball","","",""
"","51","","915","","N","","","2012","2005","","Slovenia","","401","Slovenia","Slovenia","Slovenia","INT","","","","int","","","Slovenia","N","","Slovenia","","","","","TBD","","","United States","America/New_York","","SLO","","t915","","","","","","","","2023","","","","","ET","","slo","","","ET","","International Baseball","","",""
"","51","","916","","N","","","2012","2005","","Solomon Islands","","401","Solomon Islands","Solomon Islands","Solomon Islands","INT","","","","int","","","Solomon Islands","N","","Solomon Islands","","","","","TBD","","","United States","America/New_York","","SOL","","t916","","","","","","","","2023","","","","","ET","","sol","","","ET","","International Baseball","","",""
"","51","","917","","N","","","2012","2005","","Somalia","","401","Somalia","Somalia","Somalia","INT","","","","int","","","Somalia","N","","Somalia","","","","","TBD","","","United States","America/New_York","","SOM","","t917","","","","","","","","2023","","","","","ET","","som","","","ET","","International Baseball","","",""
"","23","ALPB","1956","","Y","F","OOC","2012","1998","NJ","Somerset","","5418","Somerset","Somerset Patriots","Patriots","IND","","ALPB","5437","ind","","Office of the Commissioner","Somerset Patriots","N","ALPBF","Patriots","2012-04-26T00:00:00","(908) 252-0700","08807","","TD Bank Ballpark","Freedom Division","","Bridgewater","America/New_York","NJ","SOM","","t1956","","","","11","860 East Main Street","","","2023","860 East Main Street &#xa;Bridgewater Township, NJ  08807","Atlantic League","USA","","ET","Bridgewater Township","som","OOC","N","ET","","Independent Leagues","7:10:00 PM","OOC","436"
"","510","","3204","","Y","","","2012","2008","","South Africa","","401","South Africa","South Africa","South Africa","16U","","","","nas","","","South Africa","N","","South Africa","","","","","TBD","","","United States","America/New_York","","RSA","","t3204","","","","","","","","2012","","","","","ET","","rsa","","","ET","","International Baseball (16 and under)","","",""
"","51","WBCQ","918","","Y","","OOC","2012","2006","FL","South Africa","","2520","South Africa","South Africa","South Africa","INT","","WBCQ","","int","","Office of the Commissioner","South Africa","N","","South Africa","2012-09-19T00:00:00","","33458","","Roger Dean Stadium","","","Jupiter","America/New_York","FL","RSA","","t918","","","","11","4751 Main Street","","","2022","4751 Main Street&#xa;Jupiter, FL  33458","World Baseball Classic Qualifiers","USA","","ET","Jupiter","rsa","OOC","N","ET","","International Baseball","7:00:00 PM","OOC","159"
"","14","MID","550","","Y","E","D-backs","2012","1988","IN","South Bend","","2850","South Bend","South Bend Silver Hawks","Silver Hawks","A(Full)","","MID","224","afx","","Arizona Diamondbacks","South Bend Silver Hawks","N","MIDE","Silver Hawks","2012-04-09T00:00:00","","46601","","Stanley Coveleski Regional Stadium","Midwest League Eastern","","South Bend","America/New_York","IN","SB","","t550","","","","109","501 W. South Street","","","2023","501 W. South Street&#xa;South Bend, IN  46601","Midwest League","USA","","ET","South Bend","sou","AZ","N","ET","","Class A","7:05:00 PM","Arizona","118"
"","22","CBB","4524","","Y","","","2012","2012","","Southeastern CC","","401","Southeastern CC","Southeastern CC Blackhawks","Blackhawks","College","","CBB","","bbc","","","Southeastern Community College Blackhawks","N","","Blackhawks","","","","","TBD","","","United States","America/New_York","","","","t4524","","","","","","","","2012","","College Baseball","","","ET","","scc","","","ET","","College Baseball","","","107"
"","22","CBB","4284","","Y","","OOC","2012","2011","FL","Southeastern","","2511","Southeastern","Southeastern Fire","Fire","College","","CBB","","bbc","","Office of the Commissioner","Southeastern Fire","N","","Fire","","","33805","","Joker Marchant Stadium","","","Lakeland","America/New_York","FL","SEU","","t4284","","","","11","2125 North Lake Avenue","","","2023","2125 North Lake Avenue&#xa;Lakeland, FL  33805","College Baseball","USA","","ET","Lakeland","seu","OOC","N","ET","","College Baseball","","OOC","107"
"","23","ALPB","5433","","Y","L","OOC","2012","2008","MD","Southern Maryland","","5416","Southern Maryland","Southern Maryland Blue Crabs","Blue Crabs","IND","","ALPB","5436","ind","","Office of the Commissioner","Southern Maryland Blue Crabs","N","ALPBL","Blue Crabs","2012-04-26T00:00:00","(301) 638-9788","20602","","Regency Furniture Stadium","Liberty Division","","Waldorf","America/New_York","MD","SMD","","t5433","","","","11","11765 St. Linus Drive","","","2023","11765 St. Linus Drive&#xa;Waldorf, MD  20602","Atlantic League","USA","","ET","Waldorf","smd","OOC","N","ET","","Independent Leagues","7:15:00 PM","OOC","436"
"","22","CBB","2292","","Y","","OOC","2012","2008","","South Florida","","401","South Florida","South Florida Bulls","Bulls","College","","CBB","","bbc","","Office of the Commissioner","South Florida Bulls","N","","Bulls","","","","","TBD","","","United States","America/New_York","","USF","","t2292","","","","11","","","","2023","","College Baseball","","","ET","","usf","OOC","","ET","","College Baseball","","OOC","107"
"","51","","919","","N","","","2012","2005","","South Korea","","401","South Korea","South Korea","South Korea","INT","","","","int","","","South Korea","N","","South Korea","","","","","TBD","","","United States","America/New_York","","KOR","","t919","","","","","","","","2023","","","","","ET","","kor","","","ET","","International Baseball","","",""
"","51","WBCQ","920","","Y","","OOC","2012","2012","FL","Spain","","2520","Spain","Spain","Spain","INT","","WBCQ","","int","","Office of the Commissioner","Spain","N","","Spain","2012-09-20T00:00:00","","33458","","Roger Dean Stadium","","","Jupiter","America/New_York","FL","ESP","","t920","","","","11","4751 Main Street","","","2022","4751 Main Street&#xa;Jupiter, FL  33458","World Baseball Classic Qualifiers","USA","","ET","Jupiter","esp","OOC","N","ET","","International Baseball","7:00:00 PM","OOC","159"
"","15","NOR","486","","Y","E","Rangers","2012","1946","WA","Spokane","","2730","Spokane","Spokane Indians","Indians","A(Short)","","NOR","226","asx","","Texas Rangers","Spokane Indians","N","NORE","Indians","2012-06-15T00:00:00","","99202","","Avista Stadium","Northwest League East","","Spokane","America/Los_Angeles","WA","SPO","","t486","","","","140","602 North Havana","","","2023","602 North Havana&#xa;Spokane, WA  99202","Northwest League","USA","","PT","Spokane","spo","TEX","N","PT","","Class A Short Season","9:30:00 PM","Texas","126"
"","12","TEX","440","","Y","N","Cardinals","2012","2005","MO","Springfield","","2722","Springfield","Springfield Cardinals","Cardinals","AA","","TEX","241","aax","","St. Louis Cardinals","Springfield Cardinals","N","TEXN","Cardinals","2012-04-05T00:00:00","","65802","","Hammons Field","Texas League North","","Springfield","America/Chicago","MO","SPR","","t440","","","","138","955 East Trafficway","","","2023","955 East Trafficway&#xa;Springfield, MO  65802","Texas League","USA","","CT","Springfield","spr","STL","N","CT","","Double-A","8:08:00 PM","St. Louis","109"
"","51","","921","","N","","","2012","2005","","Sri Lanka","","401","Sri Lanka","Sri Lanka","Sri Lanka","INT","","","","int","","","Sri Lanka","N","","Sri Lanka","","","","","TBD","","","United States","America/New_York","","SRI","","t921","","","","","","","","2023","","","","","ET","","sri","","","ET","","International Baseball","","",""
"","22","CBB","230","","N","","OOC","2012","2002","","Manatee-Sarasota","","401","Manatee-Sarasota","State College of Florida, Manatee-Sarasota","Manatees","College","","CBB","","bbc","","Office of the Commissioner","State College of Florida, Manatee-Sarasota","N","","Manatees","","","","","TBD","","","United States","America/New_York","","MAN","","t230","","","","11","","","","2013","","College Baseball","","","ET","","mac","OOC","","ET","","College Baseball","","OOC","107"
"Medlar Field","15","NYP","1174","","Y","P","Pirates","2012","2006","PA","State College","","2912","State College","State College Spikes","Spikes","A(Short)","","NYP","229","asx","","Pittsburgh Pirates","State College Spikes","N","NYPP","Spikes","2012-06-19T00:00:00","","16802","","Medlar Field at Lubrano Park","New York-Penn League Pinckney","","State College","","PA","SC","","t1174","","","","134","112 Medlar Field at Lubrano Park","","","2023","112 Medlar Field at Lubrano Park&#xa;State College, PA  16802","New York-Penn League","USA","","ET","State College","stc","PIT","N","ET","","Class A Short Season","7:05:00 PM","Pittsburgh","127"
"","15","NYP","586","","Y","M","Yankees","2012","1999","NY","Staten Island","","2836","Staten Island","Staten Island Yankees","Yankees","A(Short)","","NYP","228","asx","","New York Yankees","Staten Island Yankees","N","NYPM","Yankees","2012-06-19T00:00:00","","10301","","Richmond County Ballpark","New York-Penn League McNamara","","Staten Island","","NY","SI","","t586","","","","147","75 Richmond Terrace","","","2023","75 Richmond Terrace&#xa;Staten Island, NY  10301","New York-Penn League","USA","","ET","Staten Island","sta","NYY","N","ET","","Class A Short Season","7:00:00 PM","NY Yankees","127"
"","1","NL","138","115","Y","C","Cardinals","2012","1892","MO","St. Louis","STL","2889","St. Louis","St. Louis Cardinals","Cardinals","MLB","GL","NL","205","mlb","","St. Louis Cardinals","St. Louis Cardinals","N","NLC","Cardinals","2012-04-13T00:00:00","(314) 345-9600","63102","","Busch Stadium","National League Central","SL4","St. Louis","America/Chicago","MO","STL","","stl","","","","138","700 Clark Street","Grapefruit League","GL","2023","700 Clark Street&#xa;St. Louis, MO  63102","National League","","","CT","St. Louis","sln","STL","N","CT","","Major League Baseball","3:15:00 PM","St. Louis","104"
"","13","FSL","507","","Y","S","Mets","2012","1988","FL","St. Lucie","","2856","St. Lucie","St. Lucie Mets","Mets","A(Adv)","","FSL","215","afa","","New York Mets","St. Lucie Mets","N","FSLS","Mets","2012-04-07T00:00:00","","34986","","Digital Domain Park","Florida State League South","","Port St. Lucie","America/New_York","FL","SLU","","t507","","","","121","525 N.W. Peacock Blvd.","","","2023","525 N.W. Peacock Blvd.&#xa;Port St. Lucie, FL  34986","Florida State League","USA","","ET","Port St. Lucie","slu","NYM","N","ET","","Class A Advanced","6:30:00 PM","NY Mets","123"
"","13","CAL","524","","Y","N","Athletics","2012","1946","CA","Stockton","","2731","Stockton","Stockton Ports","Ports","A(Adv)","","CAL","208","afa","","Oakland Athletics","Stockton Ports","N","CALN","Ports","2012-04-12T00:00:00","","95203","","Banner Island Ballpark","California League North","","Stockton","America/Los_Angeles","CA","STK","","t524","","","","133","404 West Fremont Street","","","2023","404 West Fremont Street&#xa;Stockton, CA  95203","California League","USA","","PT","Stockton","sto","OAK","N","PT","","Class A Advanced","10:05:00 PM","Oakland","110"
"","51","","922","","N","","","2012","2005","","Sudan","","401","Sudan","Sudan","Sudan","INT","","","","int","","","Sudan","N","","Sudan","","","","","TBD","","","United States","America/New_York","","SUD","","t922","","","","","","","","2023","","","","","ET","","sud","","","ET","","International Baseball","","",""
"","23","ALPB","5434","","Y","F","OOC","2012","2012","TX","Sugar Land","","5421","Sugar Land","Sugar Land Skeeters","Skeeters","IND","","ALPB","5437","ind","","Office of the Commissioner","Sugar Land Skeeters","N","ALPBF","Skeeters","2012-04-26T00:00:00","(281) 207-9132","77498","","Constellation Field","Freedom Division","","Sugar Land","America/Chicago","TX","SUG","","t5434","","","","11","1 Stadium Drive","","","2023","1 Stadium Drive&#xa;Sugar Land, TX  77498","Atlantic League","USA","","CT","Sugar Land","sls","OOC","N","CT","","Independent Leagues","8:20:00 PM","OOC","436"
"","11","MEX","562","","Y","N","OOC","2012","1960","MX","Monterrey","","2701","Monterrey","Sultanes de Monterrey","Sultanes","AAA","","MEX","222","aaa","","Office of the Commissioner","Sultanes de Monterrey","N","MEXN","Sultanes","2012-03-18T00:00:00","","","","Estadio de Beisbol Monterrey","Mexican League Norte","","Monterrey","America/Chicago","","MTY","","t562","","","Nuevo Leon","11","Avenida Manuel L. Barragan","","","2023","Avenida Manuel L. Barragan&#xa;Monterrey, Nuevo Leon, Mexico","Mexican League","Mexico","","CT","Monterrey","mty","OOC","Y","CT","","Triple-A","7:00:00 PM","OOC","125"
"","51","","923","","N","","","2012","2005","","Suriname","","401","Suriname","Suriname","Suriname","INT","","","","int","","","Suriname","N","","Suriname","","","","","TBD","","","United States","America/New_York","","SUR","","t923","","","","","","","","2023","","","","","ET","","sur","","","ET","","International Baseball","","",""
